nombre_del_municipio,Agno,concentraci_n
MANIZALES,2011,13.457746478873238
MANIZALES,2012,19.63090909090908
MANIZALES,2013,17.781250000000004
MANIZALES,2014,17.688800000000004
MANIZALES,2015,18.971282051282053
MANIZALES,2018,13.808695652173913
