,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
55,12/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
56,13/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
57,14/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11.3,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
58,15/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11.4,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
59,16/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,11.4,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
60,17/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,14.3,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
61,18/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,14.5,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
62,19/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,17,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
63,20/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
64,21/11/2017 12:00:00 a. m.,CORPORINOQUIA,Arauca-Col. Simón Bolívar,Manual,7.094167,-70.7575,81,ARAUCA,81001,ARAUCA,Indicativa,24,PM2.5,µg/m3,15.2,"{'latitude': '7.094167', 'longitude': '-70.7575'}"
