,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n,tecnolog_a
0,24/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
1,23/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",22.29,
2,22/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",31.42,
3,21/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",17.17,
4,20/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",26.31,
5,19/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",22.65,
6,18/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",23.18,
7,17/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",34.71,
8,16/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
9,15/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
10,14/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",12.57,
11,13/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",27.37,
12,12/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",36.17,
13,11/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",26.67,
14,10/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",24.49,
15,09/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",23.75,
16,08/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",41.29,
17,07/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",12.46,
18,06/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",20.95,
19,05/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",37.75,
20,04/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",38.86,
21,03/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",21.93,
22,02/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",41.83,
23,01/10/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",24.11,
24,30/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",13.83,
25,29/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",16.23,
26,28/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",10.56,
27,27/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",17.12,
28,26/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",32.91,
29,25/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",9.18,
30,24/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",39.89,
31,23/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",21.23,
32,22/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",36.91,
33,21/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",15.64,
34,20/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",20.46,
35,19/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
36,18/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
37,17/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
38,16/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
39,15/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
40,14/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
41,13/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
42,12/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
43,11/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
44,10/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
45,09/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
46,08/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
47,07/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
48,06/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
49,05/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
50,04/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
51,03/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
52,02/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
53,01/09/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
54,31/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
55,30/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
56,29/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
57,28/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
58,27/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
59,26/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
60,25/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
61,24/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
62,23/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
63,22/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
64,21/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
65,20/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
66,19/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
67,18/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
68,17/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
69,16/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
70,15/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
71,14/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
72,13/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
73,12/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
74,11/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
75,10/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
76,09/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
77,08/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
78,07/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
79,06/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
80,05/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
81,04/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
82,03/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
83,02/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
84,01/08/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
85,31/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
86,30/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
87,29/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
88,28/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
89,27/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
90,26/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
91,25/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
92,24/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
93,23/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
94,22/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
95,21/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
96,20/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
97,19/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
98,18/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
99,17/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
100,16/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
101,15/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
102,14/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
103,13/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
104,12/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
105,11/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
106,10/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
107,09/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
108,08/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
109,07/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
110,06/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
111,05/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
112,04/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
113,03/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
114,02/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
115,01/07/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
116,30/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
117,29/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
118,28/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
119,27/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
120,26/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
121,25/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
122,24/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
123,23/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
124,22/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
125,21/06/2018 00:00,CARDER,Pereira-Centro Tradicional,4.818333,-75.698889,66,RISARALDA,66001,PEREIRA,Fija,24,PM2.5,ugm3,"{'latitude': '4.818333', 'longitude': '-75.698889'}",,
