nombre_del_municipio,Agno,concentraci_n
CALOTO,2013,12.084285714285715
GUACHENÉ,2013,21.785714285714285
MIRANDA,2013,6.069999999999999
POPAYÁN,2011,9.538412698412698
POPAYÁN,2013,17.367727272727272
POPAYÁN,2016,18.197499999999998
POPAYÁN,2017,14.122857142857141
POPAYÁN,2018,12.81388888888889
SANTANDER DE QUILICHAO,2013,12.737142857142857
SANTANDER DE QUILICHAO,2017,13.359999999999998
VILLA RICA,2013,19.22714285714286
