nombre_del_municipio,Agno,concentraci_n
CARTAGENA DE INDIAS,2014,24.30307131229628
CARTAGENA DE INDIAS,2015,30.489821462127697
CARTAGENA DE INDIAS,2016,20.1591920554076
CARTAGENA DE INDIAS,2017,53.38919832187904
CARTAGENA DE INDIAS,2018,16.044889201023178
