nombre_del_municipio,Agno,concentraci_n
PEREIRA,2011,9.227909604519777
PEREIRA,2012,13.150897435897436
PEREIRA,2013,13.710754716981134
PEREIRA,2016,11.22247863247863
PEREIRA,2018,21.09207650273224
