,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n,tecnolog_a
45,16/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
46,15/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
47,14/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",8,
48,13/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
49,12/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
50,11/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",11,
51,10/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
52,09/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
53,08/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",11,
54,07/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
55,06/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
56,05/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",6,
57,04/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
58,03/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
59,02/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",12,
60,01/11/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
61,31/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
62,30/10/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",16,
