,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
49,23/04/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.92,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
50,26/04/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,6.67,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
51,29/04/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,6.67,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
52,05/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
53,08/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
54,11/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,4.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
55,14/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
56,16/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,4.58,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
57,19/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
58,22/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
59,25/05/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
60,10/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
61,13/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
62,16/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.42,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
63,19/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,4.17,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
64,22/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,1.25,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
65,25/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
66,28/06/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,7.5,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
67,01/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
68,04/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
69,07/07/2014 12:00:00 a. m.,CORPONARIÑO,IDSN,Manual,1.216489,-77.282944,52,NARIÑO,52001,PASTO,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '1.216489', 'longitude': '-77.282944'}"
